date,cera20c,ncep,cera20c_spread,ncep_spread,wegener,station
1930-11-27,-4.118270364277551,0.8765671305207894,0.9948602985868578,0.9948602985868578,2.6,AT_Qameruj
1930-11-28,-5.5956393154260775,-1.0734491847444696,1.0669012456266533,1.0669012456266533,2.3,AT_Qameruj
1930-11-29,-6.59942932030045,-2.050834320973773,1.490161248899065,1.490161248899065,-1.6,AT_Qameruj
1930-11-30,-11.50563419462562,-7.81670987698256,1.7258455475435917,1.7258455475435917,-8.1,AT_Qameruj
1930-12-01,-16.995172792445807,-10.96641466136198,2.0069924060980147,2.0069924060980147,-14.1,AT_Qameruj
1930-12-02,-14.551468051316371,-13.620796956702812,1.8470958441400243,1.8470958441400243,-13.1,AT_Qameruj
1930-12-03,-12.86370116754018,-14.58155755941376,2.2201509594692928,2.2201509594692928,-13.0,AT_Qameruj
1930-12-04,-14.819662390009416,-16.76244366533923,1.3851813808869118,1.3851813808869118,-11.7,AT_Qameruj
1930-12-05,-17.343695260233552,-20.11201062565156,1.9563704625224405,1.9563704625224405,-15.2,AT_Qameruj
1930-12-06,-21.05479017877079,-21.204433197646633,2.8813284331972024,2.8813284331972024,-19.3,AT_Qameruj
1930-12-07,-24.898996646339697,-21.00770627097824,3.1129894671612672,3.1129894671612672,,AT_Qameruj
1930-12-08,-26.724752341587134,-18.559311218750324,3.1283336454648945,3.1283336454648945,,AT_Qameruj
1930-12-09,-22.39169773900059,-14.415494000428549,2.05179426963746,2.05179426963746,,AT_Qameruj
1930-12-10,-14.45709584937197,-10.424406281522849,2.528931891182465,2.528931891182465,,AT_Qameruj
1930-12-11,-11.645465696261965,-10.488264383221278,3.3378898104912413,3.3378898104912413,,AT_Qameruj
1930-12-12,-10.550431059919372,-16.726092227428484,2.114406831141503,2.114406831141503,,AT_Qameruj
1930-12-13,-10.909425430069925,-21.937360916688828,1.8729302935349394,1.8729302935349394,,AT_Qameruj
1930-12-14,-11.968327366114925,-15.255418734525104,2.290705952544575,2.290705952544575,,AT_Qameruj
1930-12-15,-8.99390558958335,-9.739026819535681,1.9408198411573288,1.9408198411573288,-12.2,AT_Qameruj
1930-12-16,-10.223882354449874,-6.526995852693786,1.3294361092596303,1.3294361092596303,-11.4,AT_Qameruj
1930-12-17,-9.727467156275605,-7.82179098119325,1.3157550526095103,1.3157550526095103,-10.3,AT_Qameruj
1930-12-18,-10.25319833577803,-13.941087151522389,2.6870260051933905,2.6870260051933905,-10.4,AT_Qameruj
1930-12-19,-11.423878253771443,-19.06044279107624,2.460041686310795,2.460041686310795,-10.8,AT_Qameruj
1930-12-20,-12.722431662388962,-20.453466719571768,3.4440411109063307,3.4440411109063307,-11.2,AT_Qameruj
1930-12-21,-16.19632974882148,-18.0733714031662,3.9385106895344664,3.9385106895344664,-11.9,AT_Qameruj
1930-12-22,-17.288585871509646,-12.542812694698338,3.182789681030249,3.182789681030249,-14.5,AT_Qameruj
1930-12-23,-13.743154018938498,-8.546985379638382,2.6990358278199422,2.6990358278199422,-8.9,AT_Qameruj
1930-12-24,-11.312669850725758,-8.618358288710244,1.3521429990228402,1.3521429990228402,-4.3,AT_Qameruj
1930-12-25,-13.29336755169204,-9.154226873928668,2.1246705867444438,2.1246705867444438,-1.6,AT_Qameruj
1930-12-26,-13.937782432014634,-12.291580668849189,3.698604436691792,3.698604436691792,-1.1,AT_Qameruj
1930-12-27,-15.032881701533842,-12.87443237998919,4.009306452988364,4.009306452988364,-2.6,AT_Qameruj
1930-12-28,-16.198826287969222,-12.848178663623333,3.078749190414002,3.078749190414002,-6.4,AT_Qameruj
1930-12-29,-16.04618595634569,-13.291226261497783,3.039511113675713,3.039511113675713,-7.4,AT_Qameruj
1930-12-30,-11.553663408649573,-11.91343081449844,3.208915091426187,3.208915091426187,-6.6,AT_Qameruj
1930-12-31,-10.488729049604753,-10.291253463827374,1.9502212100569467,1.9502212100569467,-5.6,AT_Qameruj
1931-01-01,-11.637225313155083,-9.052325163015922,2.77927864117889,2.77927864117889,-3.3,AT_Qameruj
1931-01-02,-15.663258014695419,-8.332612237214143,2.435355211730344,2.435355211730344,-5.3,AT_Qameruj
1931-01-03,-17.978510439823385,-7.070232713895877,2.8401759928974326,2.8401759928974326,-0.9,AT_Qameruj
1931-01-04,-17.98306212429437,-2.433253467613052,2.757232483369111,2.757232483369111,3.0,AT_Qameruj
1931-01-05,-16.893532642159673,-3.180479816032469,3.42604713113783,3.42604713113783,-2.1,AT_Qameruj
1931-01-06,-19.687885950052127,-8.824450720012607,2.7330179559027217,2.7330179559027217,-4.9,AT_Qameruj
1931-01-07,-23.362708629200238,-14.481786569713393,2.618720188677669,2.618720188677669,-5.5,AT_Qameruj
1931-01-08,-21.979045310747928,-13.255781118080993,1.966189998465002,1.966189998465002,-4.6,AT_Qameruj
1931-01-09,-18.005433508190965,-9.341231447208337,3.113377924520207,3.113377924520207,-4.3,AT_Qameruj
1931-01-10,-15.452624758094633,-9.924160847898278,4.089888453032833,4.089888453032833,-7.3,AT_Qameruj
1931-01-11,-11.402263370475703,-10.62617682667241,2.780966983965754,2.780966983965754,-5.1,AT_Qameruj
1931-01-12,-15.48406331351454,-9.503500851926468,1.8350159701304807,1.8350159701304807,-5.7,AT_Qameruj
1931-01-13,-12.586157705115031,-12.222387819814852,2.1844598113102562,2.1844598113102562,-7.2,AT_Qameruj
1931-01-14,-12.43189570383064,-18.55868447018023,2.505869823037981,2.505869823037981,-10.2,AT_Qameruj
1931-01-15,-16.96808082197689,-23.760519416032505,2.5754953978093442,2.5754953978093442,-14.9,AT_Qameruj
1931-01-16,-16.116797798366793,-22.505632600936078,2.985605576762358,2.985605576762358,-13.7,AT_Qameruj
1931-01-17,-18.612996420632495,-14.509909556544585,2.208087016068603,2.208087016068603,-9.7,AT_Qameruj
1931-01-18,-15.776554660668136,-10.750697630168034,3.3290504099881453,3.3290504099881453,,AT_Qameruj
1931-01-19,-15.776998377219257,-15.226171862723678,4.331466445426666,4.331466445426666,-7.1,AT_Qameruj
1931-01-20,-16.810260281679653,-16.908215611612686,4.655521478593466,4.655521478593466,-7.3,AT_Qameruj
1931-01-21,-20.60406825074652,-13.316746751423349,3.513728237785375,3.513728237785375,-7.4,AT_Qameruj
1931-01-22,-22.555627654046408,-12.004116771075783,2.3444701047538,2.3444701047538,-7.8,AT_Qameruj
1931-01-23,-25.389962028276976,-14.415412165359779,2.7782078910507364,2.7782078910507364,-11.5,AT_Qameruj
1931-01-24,-27.817704550611165,-17.492163633329277,2.578757651925787,2.578757651925787,-15.5,AT_Qameruj
1931-01-25,-28.10182532555957,-18.301840176339653,1.9556978884370126,1.9556978884370126,-13.9,AT_Qameruj
1931-01-26,-24.866014358015523,-11.118139432193988,1.4373896048566912,1.4373896048566912,-3.4,AT_Qameruj
1931-01-27,-17.606123857092797,-0.9646122220071112,1.0105146625705979,1.0105146625705979,0.0,AT_Qameruj
1931-01-28,-18.61395691892082,-4.977813305421292,0.8718353650624674,0.8718353650624674,-3.1,AT_Qameruj
1931-01-29,-20.009775348291257,-5.660199311572673,0.9532432327977144,0.9532432327977144,-0.9,AT_Qameruj
1931-01-30,-17.047198513862448,-8.498084281325244,2.26138306916116,2.26138306916116,-9.3,AT_Qameruj
1931-01-31,-23.934545428991335,-15.65333037494154,2.112252580162241,2.112252580162241,-9.8,AT_Qameruj
1931-02-01,-18.76022681390709,-6.701449731243389,1.8283351093125655,1.8283351093125655,-4.7,AT_Qameruj
1931-02-02,-15.411844855760236,-3.962146927095998,1.181806206483187,1.181806206483187,-0.3,AT_Qameruj
1931-02-03,-16.493236249641633,-8.760621485841305,1.4188642635234694,1.4188642635234694,-8.2,AT_Qameruj
1931-02-04,-17.705196854639986,-14.610799777351762,1.616665817816723,1.616665817816723,-11.5,AT_Qameruj
1931-02-05,-22.876401605950228,-16.915121116240567,1.8916048047225933,1.8916048047225933,-8.8,AT_Qameruj
1931-02-06,-23.45064664210367,-18.155656506436454,2.672949344152327,2.672949344152327,-13.0,AT_Qameruj
1931-02-07,-25.63779644409027,-20.341499052841687,2.0296240328407547,2.0296240328407547,-17.8,AT_Qameruj
1931-02-08,-23.928581529098146,-21.126157394855568,3.637137362490673,3.637137362490673,-16.1,AT_Qameruj
1931-02-09,-21.92358039481362,-18.49392528252326,4.057501175623273,4.057501175623273,-12.0,AT_Qameruj
1931-02-10,-20.016544680210558,-19.931280921033835,3.2333636952844214,3.2333636952844214,-11.7,AT_Qameruj
1931-02-11,-24.627827798926905,-27.050330535875812,2.614630499084856,2.614630499084856,-17.7,AT_Qameruj
1931-02-12,-28.49818727458497,-24.650992420967466,1.8526241274521025,1.8526241274521025,-19.0,AT_Qameruj
1931-02-13,-25.01530483333989,-20.467368592103572,2.931043224572737,2.931043224572737,-16.5,AT_Qameruj
1931-02-14,-26.030347668133363,-27.382059725741765,2.1918347489885894,2.1918347489885894,-16.0,AT_Qameruj
1931-02-15,-27.911284008206177,-21.32552545993014,2.410030271033052,2.410030271033052,-11.8,AT_Qameruj
1931-02-16,-21.78134679892696,-6.454361737757416,1.6503770748857296,1.6503770748857296,-13.6,AT_Qameruj
1931-02-17,-11.837793757019083,-7.300966283154689,1.02120388717943,1.02120388717943,-16.1,AT_Qameruj
1931-02-18,-20.89763239359867,-24.495123696939796,1.2614934248993441,1.2614934248993441,-21.1,AT_Qameruj
1931-02-19,-25.62716138936198,-26.22501922125095,1.9597384021181428,1.9597384021181428,-18.5,AT_Qameruj
1931-02-20,-26.576240890946075,-20.262996463127276,4.195252194914635,4.195252194914635,-13.2,AT_Qameruj
1931-02-21,-25.78671762537444,-21.619168063840547,5.244760335832792,5.244760335832792,-15.6,AT_Qameruj
1931-02-22,-29.461831637939895,-27.12589397044557,4.629444945435936,4.629444945435936,-22.3,AT_Qameruj
1931-02-23,-34.687530591733356,-26.69730690728147,3.5055125067257107,3.5055125067257107,-27.4,AT_Qameruj
1931-02-24,-35.52346966557977,-23.978459910534106,2.332335630496017,2.332335630496017,-24.6,AT_Qameruj
1931-02-25,-33.833302266308415,-19.323833508184755,3.2946461605835884,3.2946461605835884,-18.3,AT_Qameruj
1931-02-26,-29.727325148264676,-13.106388418047882,5.330746563923641,5.330746563923641,-10.3,AT_Qameruj
1931-02-27,-24.84937032735738,-9.29755686142758,5.224134673918607,5.224134673918607,-6.9,AT_Qameruj
1931-02-28,-24.485885627987674,-11.183845971603628,3.554114186948927,3.554114186948927,-7.5,AT_Qameruj
1931-03-01,-26.48627876575536,-16.873890854808327,4.2341815889559475,4.2341815889559475,-10.8,AT_Qameruj
1931-03-02,-27.395985056178283,-23.61631709148863,3.4788630006058736,3.4788630006058736,-21.8,AT_Qameruj
1931-03-03,-29.37105202950076,-24.26331763375931,1.3557072337155638,1.3557072337155638,-25.3,AT_Qameruj
1931-03-04,-30.26998539493228,-23.62200783882377,2.244077597615477,2.244077597615477,-25.4,AT_Qameruj
1931-03-05,-31.309018501818265,-19.34543310925254,2.187259440783423,2.187259440783423,,AT_Qameruj
1931-03-06,-28.290043828872438,-8.686801487784638,4.613592311382495,4.613592311382495,,AT_Qameruj
1931-03-07,-22.926829679081706,-6.3483273560404845,4.142630588371847,4.142630588371847,-20.1,AT_Qameruj
1931-03-08,-21.078995360694375,-9.014237121675873,5.577976565630038,5.577976565630038,-20.8,AT_Qameruj
1931-03-09,-21.707609793291134,-10.223966581846323,3.746366987565948,3.746366987565948,-16.4,AT_Qameruj
1931-03-10,-22.18194807312226,-9.743599138357325,4.4913131686759895,4.4913131686759895,-15.4,AT_Qameruj
1931-03-11,-24.71590707255102,-13.541244354948631,3.812663253343122,3.812663253343122,-16.0,AT_Qameruj
1931-03-12,-28.330078721041236,-17.646784217479286,2.497242549289916,2.497242549289916,-24.0,AT_Qameruj
1931-03-13,-28.555664355308476,-14.616687281281692,2.212593279609077,2.212593279609077,,AT_Qameruj
1931-03-14,-27.261961138830298,-16.02177495139201,1.766418228802521,1.766418228802521,,AT_Qameruj
1931-03-15,-29.01120203875209,-13.229433474118679,1.7152299402179085,1.7152299402179085,,AT_Qameruj
1931-03-16,-24.795453270068133,-8.990257915023932,3.17822244290236,3.17822244290236,,AT_Qameruj
1931-03-17,-19.760964671791182,-16.297290762914447,1.7643937235702682,1.7643937235702682,-16.0,AT_Qameruj
1931-03-18,-21.602225810161244,-18.576583783648044,1.1820315043214005,1.1820315043214005,-13.2,AT_Qameruj
1931-03-19,-19.769996641595963,-19.70485945915728,1.4943839622050121,1.4943839622050121,-19.1,AT_Qameruj
1931-03-20,-24.5635459700332,-26.069162523542676,1.2432900398323394,1.2432900398323394,-23.0,AT_Qameruj
1931-03-21,-26.9884577708105,-26.147901635466308,1.822028688139492,1.822028688139492,-22.5,AT_Qameruj
1931-03-22,-26.849286402071602,-25.121782630689065,3.3624802166464525,3.3624802166464525,-16.9,AT_Qameruj
1931-03-23,-26.14100188257047,-22.096938305865457,3.30119833315134,3.30119833315134,-16.0,AT_Qameruj
1931-03-24,-27.5506263280602,-25.233406898026743,3.088206282719289,3.088206282719289,-20.0,AT_Qameruj
1931-03-25,-27.95605539665408,-18.447347672854843,1.8787173043139447,1.8787173043139447,-20.1,AT_Qameruj
1931-03-26,-18.799351384056383,-5.9284978382279006,2.5999078494263026,2.5999078494263026,-5.3,AT_Qameruj
1931-03-27,-14.76200463573621,-7.298082713828879,2.2736428130146216,2.2736428130146216,-5.1,AT_Qameruj
1931-03-28,-13.672047528733213,-11.568778203079603,2.6978545128663223,2.6978545128663223,-15.1,AT_Qameruj
1931-03-29,-11.773215381249495,-13.9082335501989,3.0018617967304837,3.0018617967304837,-21.9,AT_Qameruj
1931-03-30,-13.486532765542572,-12.844571623489163,1.7899969353401541,1.7899969353401541,-21.5,AT_Qameruj
1931-03-31,-17.389192887805045,-16.939128758895052,0.7091927875726679,0.7091927875726679,,AT_Qameruj
1931-04-01,-18.009659969787858,-18.544601992347083,1.7559662899866355,1.7559662899866355,-15.8,AT_Qameruj
1931-04-02,-18.56757436342919,-16.635081355409366,1.396288467163238,1.396288467163238,-16.2,AT_Qameruj
1931-04-03,-20.028887348051352,-8.746621414247599,2.4351184949077664,2.4351184949077664,-6.1,AT_Qameruj
1931-04-04,-13.28179659150462,-9.719802869690028,2.661303237145827,2.661303237145827,-12.0,AT_Qameruj
1931-04-05,-14.599321993440583,-13.068312611387203,2.9673287279918137,2.9673287279918137,-16.4,AT_Qameruj
1931-04-06,-16.28944494305327,-13.213488718817185,1.8724383366290203,1.8724383366290203,,AT_Qameruj
1931-04-07,-14.748379595763641,-14.981407134419857,1.4804685414122567,1.4804685414122567,,AT_Qameruj
1931-04-08,-17.46497841798169,-16.605412819019385,1.6365937207353984,1.6365937207353984,,AT_Qameruj
1931-04-09,-20.064542086252164,-17.976845657207917,1.5528574231787171,1.5528574231787171,,AT_Qameruj
1931-04-10,-21.47828239885107,-18.416453389339512,2.343870065979107,2.343870065979107,-26.0,AT_Qameruj
1931-04-11,-21.497277598227576,-18.24826958604401,1.8900024656006644,1.8900024656006644,-16.0,AT_Qameruj
1931-04-12,-14.187417917883081,-13.15468808337501,2.456146174732716,2.456146174732716,-16.2,AT_Qameruj
1931-04-13,-12.754591007641412,-10.527162164702947,2.906014836876356,2.906014836876356,-14.6,AT_Qameruj
1931-04-14,-16.637670050603866,-16.054949085864333,2.1758847497080316,2.1758847497080316,-14.1,AT_Qameruj
1931-04-15,-18.716890825176385,-16.47905558630604,1.7937430917970192,1.7937430917970192,-16.8,AT_Qameruj
1931-04-16,-19.59252063250392,-9.357055721286475,3.1251790573307847,3.1251790573307847,-14.3,AT_Qameruj
1931-04-17,-16.169601980312073,-1.7938460262485307,3.1812362774248775,3.1812362774248775,,AT_Qameruj
1931-04-18,-12.278760994455592,1.3357539955451418,1.7702974536327063,1.7702974536327063,,AT_Qameruj
1931-04-19,-9.620221228334362,3.1153958106731,1.814148241883432,1.814148241883432,5.3,AT_Qameruj
1931-04-20,-9.930407059906779,3.1584152141444055,2.081160428850852,2.081160428850852,3.6,AT_Qameruj
1931-04-21,-9.133822063773087,1.558593978305475,2.0960873514645777,2.0960873514645777,4.7,AT_Qameruj
1931-04-22,-7.731123194076183,-1.786002071095643,2.310307070793334,2.310307070793334,-2.2,AT_Qameruj
1931-04-23,-8.656154732784215,-5.503163422220639,1.5157954463880243,1.5157954463880243,-2.9,AT_Qameruj
1931-04-24,-10.189139986991893,-5.774750913168574,1.2799409461793747,1.2799409461793747,-5.4,AT_Qameruj
1931-04-25,-12.02989974476274,-6.941626525871398,1.555732086465244,1.555732086465244,-8.4,AT_Qameruj
1931-04-26,-13.210076122619125,-7.682986523695152,1.1034880748282188,1.1034880748282188,-7.7,AT_Qameruj
1931-04-27,-13.42675000650631,-5.384898968432409,1.0429430567641451,1.0429430567641451,-1.5,AT_Qameruj
1931-04-28,-11.401805566329978,-3.530975507458483,2.588800028375106,2.588800028375106,0.1,AT_Qameruj
1931-04-29,-8.655101437165332,2.334987241910492,3.3301002819150542,3.3301002819150542,5.6,AT_Qameruj
1931-04-30,-6.09399369502362,3.7692627523125406,2.6265857098979133,2.6265857098979133,2.9,AT_Qameruj
1931-05-01,-6.244328961984183,3.1360953237978064,2.016358528310655,2.016358528310655,2.0,AT_Qameruj
1931-05-02,-5.59932855060972,3.843867804309307,1.437136961443325,1.437136961443325,,AT_Qameruj
1931-05-03,-4.2257945468613825,4.275350848491134,1.130887527141947,1.130887527141947,5.1,AT_Qameruj
1931-05-04,-3.4907591891902086,5.013962368972232,1.2052831290075223,1.2052831290075223,3.8,AT_Qameruj
1931-05-05,-4.461142304643265,4.328570051825373,1.0236658131906855,1.0236658131906855,-1.6,AT_Qameruj
1931-05-06,-4.301532138582355,4.767010773554453,1.108473414519221,1.108473414519221,7.4,AT_Qameruj
1931-05-07,-3.9341692372079615,4.34849927436812,1.2617598125966816,1.2617598125966816,1.3,AT_Qameruj
1931-05-08,-2.3666425714326556,4.5513477115787495,1.5030953657658326,1.5030953657658326,-0.6,AT_Qameruj
1931-05-09,-2.0692605858871587,4.095974830190872,1.7247946401166554,1.7247946401166554,2.7,AT_Qameruj
1931-05-10,-2.747734374887363,3.2412687671241383,1.8653157858344598,1.8653157858344598,0.7,AT_Qameruj
1931-05-11,-3.244678491266414,2.213194890713765,1.2796447717330532,1.2796447717330532,-1.6,AT_Qameruj
1931-05-12,-2.973322611337273,0.5550968765672115,1.0228862444360458,1.0228862444360458,-3.1,AT_Qameruj
1931-05-13,-3.5515457922495663,-1.169708758261275,1.317680033494413,1.317680033494413,-7.1,AT_Qameruj
1931-05-14,-4.410690699847992,-0.7151393711394922,1.495188439509441,1.495188439509441,-1.1,AT_Qameruj
1931-05-15,-4.275650637913484,1.1642509871444444,1.635947044122037,1.635947044122037,2.9,AT_Qameruj
1931-05-16,-4.101469426041978,2.70474777212953,2.1017894016395053,2.1017894016395053,2.4,AT_Qameruj
1931-05-17,-3.223172220766453,3.113245034609731,2.199125106656267,2.199125106656267,-0.2,AT_Qameruj
1931-05-18,-2.9791257183077464,2.00668899631739,1.7667979159488076,1.7667979159488076,-0.9,AT_Qameruj
1931-05-19,-2.224030822354724,0.9126273375836682,1.4685625472433315,1.4685625472433315,-1.8,AT_Qameruj
1931-05-20,-1.174753066657581,0.9096206703353857,1.4314871831954166,1.4314871831954166,-5.5,AT_Qameruj
1931-05-21,-0.6271833530346773,2.1222312634021545,0.9066338118140441,0.9066338118140441,-2.8,AT_Qameruj
1931-05-22,-0.042597320389174784,2.789316637608992,1.1516077809487224,1.1516077809487224,-2.0,AT_Qameruj
1931-05-23,0.34784152194267265,5.02072537763425,1.445534933054611,1.445534933054611,-0.4,AT_Qameruj
1931-05-24,1.5022321827734408,5.119350859137389,1.0856983299729772,1.0856983299729772,0.9,AT_Qameruj
1931-05-25,1.1469334402666722,3.2390234628735626,0.7743375119523731,0.7743375119523731,1.0,AT_Qameruj
1931-05-26,1.5273385542953886,3.9163694386148378,1.0268474920004007,1.0268474920004007,-1.1,AT_Qameruj
1931-05-27,2.1594098294126716,5.6707422508658185,1.206540607097993,1.206540607097993,7.4,AT_Qameruj
1931-05-28,2.2437704595008663,6.587343971069998,0.8560821066915221,0.8560821066915221,6.2,AT_Qameruj
1931-05-29,1.6355617745026128,6.681231170407137,0.582305475716639,0.582305475716639,5.7,AT_Qameruj
1931-05-30,1.9909945086855,6.529048857689926,0.721476117715416,0.721476117715416,10.8,AT_Qameruj
1931-05-31,2.369411919627624,6.192920651282833,0.9812574196436366,0.9812574196436366,7.4,AT_Qameruj
1931-06-01,3.096072263590399,6.2467294709961685,1.1767040138550666,1.1767040138550666,11.6,AT_Qameruj
1931-06-02,3.8080783353102916,6.273186552349661,1.3271190933193,1.3271190933193,11.4,AT_Qameruj
1931-06-03,4.796152026810232,6.649350503841052,1.010429430557279,1.010429430557279,11.9,AT_Qameruj
1931-06-04,5.8265606325837265,7.019673781700574,0.9906627823488716,0.9906627823488716,11.5,AT_Qameruj
1931-06-05,6.142692423116372,6.92056307248847,1.0217894664392853,1.0217894664392853,10.0,AT_Qameruj
1931-06-06,5.384863361998902,7.01296143904537,0.9678490313549014,0.9678490313549014,,AT_Qameruj
1931-06-07,4.931352242618875,6.979097011599501,0.9439556919737949,0.9439556919737949,9.7,AT_Qameruj
1931-06-08,4.192369610148189,6.940126429293251,1.135388640931395,1.135388640931395,9.4,AT_Qameruj
1931-06-09,4.0792294149571235,7.0305288310094465,0.7090585097333566,0.7090585097333566,12.5,AT_Qameruj
1931-06-10,3.59562561395936,7.947902909545339,0.5691461510535055,0.5691461510535055,14.1,AT_Qameruj
1931-06-11,3.530488742855856,8.376761650885767,0.8545662967023302,0.8545662967023302,14.5,AT_Qameruj
1931-06-12,3.527141816151282,8.352931756652787,0.9443485923004591,0.9443485923004591,12.1,AT_Qameruj
1931-06-13,3.3816190939806616,8.133063681924893,0.9463328814175538,0.9463328814175538,7.5,AT_Qameruj
1931-06-14,3.059282225413031,7.9407957451681614,0.9598192608165937,0.9598192608165937,10.4,AT_Qameruj
1931-06-15,2.9542618148051867,8.484811153734203,1.21565238850592,1.21565238850592,11.4,AT_Qameruj
1931-06-16,3.3242387050286424,8.874298049327109,0.9172525422337384,0.9172525422337384,13.2,AT_Qameruj
1931-06-17,4.527890538337437,9.307003686547251,0.888720658175663,0.888720658175663,13.0,AT_Qameruj
1931-06-18,4.673184147044488,8.423593271870853,1.026982268410806,1.026982268410806,4.9,AT_Qameruj
1931-06-19,4.112172852906759,9.512231684407176,0.6544451142024131,0.6544451142024131,11.8,AT_Qameruj
1931-06-20,4.158666792175377,7.1641016791140855,0.4950043831002482,0.4950043831002482,6.8,AT_Qameruj
1931-06-21,3.881053542090876,7.055027228405679,0.5668225191047959,0.5668225191047959,3.9,AT_Qameruj
1931-06-22,3.58242862914095,8.031190224215319,0.877080115824981,0.877080115824981,3.9,AT_Qameruj
1931-06-23,4.141030525827194,7.556939878774304,0.9897661797399979,0.9897661797399979,2.6,AT_Qameruj
1931-06-24,4.355678440358424,6.159098423807699,0.7751675301255351,0.7751675301255351,4.3,AT_Qameruj
1931-06-25,4.30484155503571,6.049207429032204,1.011913916316134,1.011913916316134,6.1,AT_Qameruj
1931-06-26,4.704450341247782,7.004491788146446,1.0322434712566164,1.0322434712566164,5.5,AT_Qameruj
1931-06-27,5.147452015552249,7.899053262671091,1.006351608832057,1.006351608832057,7.8,AT_Qameruj
1931-06-28,5.878950394687556,7.913585071189803,1.4675767257158447,1.4675767257158447,13.7,AT_Qameruj
1931-06-29,5.821813226960705,9.128714946827955,1.5784243496636776,1.5784243496636776,14.0,AT_Qameruj
1931-06-30,6.5494461749405515,10.013029016910185,1.3948672618523268,1.3948672618523268,13.1,AT_Qameruj
1931-07-01,6.319613210487573,9.824007320199563,1.2437088649905592,1.2437088649905592,13.6,AT_Qameruj
1931-07-02,5.5967068369372095,9.978651399745429,1.33545208639543,1.33545208639543,14.3,AT_Qameruj
1931-07-03,4.8979198186368365,9.400922881276362,0.8617870028223356,0.8617870028223356,11.9,AT_Qameruj
1931-07-04,5.464169719566685,9.84537297012287,1.204542061769635,1.204542061769635,13.9,AT_Qameruj
1931-07-05,5.448142449832817,9.651521883917248,1.0746965848703096,1.0746965848703096,15.2,AT_Qameruj
1931-07-06,5.82658533740887,10.489704465216054,1.3300167228887805,1.3300167228887805,15.0,AT_Qameruj
1931-07-07,7.563489928601838,10.673078895031669,1.090362322060729,1.090362322060729,13.6,AT_Qameruj
1931-07-08,8.54413072931842,10.893973759893852,0.9452060502918679,0.9452060502918679,13.0,AT_Qameruj
1931-07-09,7.245325572609114,10.846539014268036,0.4332372046237894,0.4332372046237894,8.5,AT_Qameruj
1931-07-10,6.644387338493996,10.96574933148483,1.0498454100945005,1.0498454100945005,12.9,AT_Qameruj
1931-07-11,6.985264812824923,11.03807901181698,1.4540285561220319,1.4540285561220319,8.9,AT_Qameruj
1931-07-12,6.070549259106689,11.471729487134759,0.9719858507954785,0.9719858507954785,9.1,AT_Qameruj
1931-07-13,5.464842308545753,11.538603648913071,1.013763105891774,1.013763105891774,11.7,AT_Qameruj
1931-07-14,5.102076742127898,12.075289491542335,1.0278942320998394,1.0278942320998394,13.0,AT_Qameruj
1931-07-15,5.727681300167656,11.165272605611332,0.8642672853903769,0.8642672853903769,11.4,AT_Qameruj
1931-07-16,5.391304531034617,9.545954301799506,0.8668716803984259,0.8668716803984259,7.7,AT_Qameruj
1931-07-17,4.8665801299356914,10.666231770121787,0.9542478901648315,0.9542478901648315,7.4,AT_Qameruj
1931-07-18,4.069817038400037,11.654171748894761,0.6856996152411795,0.6856996152411795,10.3,AT_Qameruj
1931-07-19,3.6427812188196773,12.15608780739653,0.5413706973660517,0.5413706973660517,11.4,AT_Qameruj
1931-07-20,3.5916641665520594,12.52099996920819,0.5787037920924808,0.5787037920924808,12.7,AT_Qameruj
1931-07-21,3.306338730700959,11.999006876794045,0.6351691653632662,0.6351691653632662,14.4,AT_Qameruj
1931-07-22,3.0567947238757003,11.241311298485853,0.8134515417064038,0.8134515417064038,13.9,AT_Qameruj
1931-07-23,3.156271633161862,10.954238254602238,1.022918419519129,1.022918419519129,13.3,AT_Qameruj
1931-07-24,3.384426557202999,10.960183195642188,1.372468424949441,1.372468424949441,12.0,AT_Qameruj
1931-07-25,3.3577290753098645,10.726755162859064,1.869795592389408,1.869795592389408,12.2,AT_Qameruj
1931-07-26,3.3712757672231057,10.079272614299079,1.860682633606626,1.860682633606626,14.3,AT_Qameruj
1931-07-27,3.5711036500329696,10.501116191429777,2.337858633643094,2.337858633643094,14.4,AT_Qameruj
1931-07-28,4.281523257216424,10.637816981194176,2.2813907954374115,2.2813907954374115,14.1,AT_Qameruj
1931-07-29,5.199030878801507,10.47229894177255,1.9457278702360679,1.9457278702360679,11.9,AT_Qameruj
1931-07-30,5.991002099132321,10.801349770639954,1.6940661397918113,1.6940661397918113,14.2,AT_Qameruj
1931-07-31,6.5282807181091895,10.806726120648992,1.672798515222042,1.672798515222042,14.4,AT_Qameruj
1931-08-01,6.840994674917013,9.86407671514475,1.312868571593636,1.312868571593636,9.4,AT_Qameruj
1931-08-02,6.564567328557618,9.329450428619854,1.0361599673005615,1.0361599673005615,9.1,AT_Qameruj
1931-08-03,6.232716541332161,8.1493693759076,0.814987315997093,0.814987315997093,6.4,AT_Qameruj
1931-08-04,5.8299516127564095,8.621636216589799,1.035578400223341,1.035578400223341,11.7,AT_Qameruj
1931-08-05,5.439832108528251,8.860584541782098,0.9808432104740656,0.9808432104740656,14.3,AT_Qameruj
1931-08-06,4.1236383850501355,9.107244827206358,1.61571135846939,1.61571135846939,13.2,AT_Qameruj
1931-08-07,4.28472491107573,9.657642535864609,1.7311101595649996,1.7311101595649996,12.4,AT_Qameruj
